@relation jAudio
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Compactness Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation10" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation11" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation12" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Partial Based Spectral Centroid Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Partial Based Spectral Flux Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Spectral Centroid Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Average0" NUMERIC
@ATTRIBUTE "Compactness Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Average0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Average0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Average0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Average0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Average0" NUMERIC
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average1" NUMERIC
@ATTRIBUTE "MFCC Overall Average2" NUMERIC
@ATTRIBUTE "MFCC Overall Average3" NUMERIC
@ATTRIBUTE "MFCC Overall Average4" NUMERIC
@ATTRIBUTE "MFCC Overall Average5" NUMERIC
@ATTRIBUTE "MFCC Overall Average6" NUMERIC
@ATTRIBUTE "MFCC Overall Average7" NUMERIC
@ATTRIBUTE "MFCC Overall Average8" NUMERIC
@ATTRIBUTE "MFCC Overall Average9" NUMERIC
@ATTRIBUTE "MFCC Overall Average10" NUMERIC
@ATTRIBUTE "MFCC Overall Average11" NUMERIC
@ATTRIBUTE "MFCC Overall Average12" NUMERIC
@ATTRIBUTE "LPC Overall Average0" NUMERIC
@ATTRIBUTE "LPC Overall Average1" NUMERIC
@ATTRIBUTE "LPC Overall Average2" NUMERIC
@ATTRIBUTE "LPC Overall Average3" NUMERIC
@ATTRIBUTE "LPC Overall Average4" NUMERIC
@ATTRIBUTE "LPC Overall Average5" NUMERIC
@ATTRIBUTE "LPC Overall Average6" NUMERIC
@ATTRIBUTE "LPC Overall Average7" NUMERIC
@ATTRIBUTE "LPC Overall Average8" NUMERIC
@ATTRIBUTE "LPC Overall Average9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average4" NUMERIC
@ATTRIBUTE "Partial Based Spectral Centroid Overall Average0" NUMERIC
@ATTRIBUTE "Partial Based Spectral Flux Overall Average0" NUMERIC
@ATTRIBUTE "Relative Difference Function Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average1" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average2" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average3" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average4" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average5" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average6" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average7" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average8" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average9" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average9" NUMERIC
@DATA
2.611E1,1.821E-1,1.839E-3,2.419E2,7.781E-4,3.318E-2,1.042E-1,4.733E1,5.01E1,2.1E1,1.019E3,6.85E1,5.777E0,3.791E0,2.761E0,2.577E0,2.238E0,2.031E0,1.699E0,1.637E0,1.446E0,1.435E0,1.328E0,1.302E0,2.236E-1,3.018E-1,1.946E-1,1.565E-1,1.352E-1,1.185E-1,1.066E-1,1.019E-1,9.317E-2,0E0,1.328E-1,2.044E1,1.177E3,1.084E5,1.585E7,NaN,NaN,7.234E0,8.185E-1,8.039E6,9.979E7,1.03E15,1.279E16,1.588E17,2.64E23,1.151E17,1.429E18,5.052E26,8.185E-1,8.064E6,1.001E8,1.037E15,1.286E16,1.596E17,2.665E23,1.158E17,1.437E18,5.094E26,4.172E1,2.813E-1,3.538E-4,1.483E3,4.957E-4,2.398E-2,6.76E-1,1.018E2,1.629E2,1.912E1,2.193E3,-1.491E2,-1.197E0,-1.116E0,-5.913E-1,-1.437E0,-1.012E0,-7.319E-1,-4.599E-1,-3.787E-1,-1.251E-1,-1.528E-1,4.866E-2,6.095E-1,-7.652E-1,2.95E-1,-1.061E-1,8.861E-2,-8.157E-2,7.445E-2,-4.438E-2,5.88E-2,-3.179E-2,0E0,9.063E-2,7.197E1,3.978E3,2.386E5,5.069E7,NaN,NaN,-6.39E0,9.064E-1,1.276E8,1.584E9,-1.635E16,-2.03E17,-2.52E18,4.19E24,1.828E18,2.269E19,8.016E27,9.064E-1,1.28E8,1.589E9,-1.646E16,-2.042E17,-2.534E18,4.23E24,1.838E18,2.281E19,8.083E27
3.231E1,2.242E-1,1.773E-4,3.644E2,1.476E-4,6.719E-3,1.497E-1,5.719E1,5.434E1,2.971E-1,1.231E3,1.998E2,5.631E0,3.801E0,2.456E0,2.432E0,1.834E0,1.707E0,1.6E0,1.438E0,1.418E0,1.371E0,1.255E0,1.192E0,3.136E-1,3.235E-1,2.207E-1,1.346E-1,1.177E-1,9.864E-2,9.489E-2,8.613E-2,7.304E-2,0E0,3.119E-2,2.928E1,1.654E3,1.309E5,1.799E7,NaN,NaN,2.225E1,1.81E-1,2.604E7,3.233E8,3.34E15,4.147E16,5.15E17,8.568E23,3.734E17,4.637E18,1.641E27,1.81E-1,2.612E7,3.242E8,3.361E15,4.172E16,5.179E17,8.649E23,3.756E17,4.663E18,1.655E27,5.331E1,4.122E-1,1.178E-5,1.441E3,5.305E-5,2.62E-3,7.154E-1,1.271E2,1.553E2,2.375E-1,2.738E3,-2.4E2,-1.555E0,-1.347E0,-5.827E-1,-1.557E-1,-1.554E-1,-8.028E-1,-7.609E-1,-2.917E-2,-3.667E-2,-4.848E-1,-4.084E-1,4.995E-1,-6.065E-1,2.208E-2,-2.12E-2,1.086E-1,-5.045E-2,7.437E-2,-2.535E-2,6.886E-2,-2.822E-2,0E0,1.1E-2,8.434E1,4.923E3,2.066E5,5.746E7,NaN,NaN,-1.345E1,1.101E-1,1.227E8,1.524E9,-1.575E16,-1.955E17,-2.428E18,4.039E24,1.76E18,2.186E19,7.736E27,1.101E-1,1.231E8,1.529E9,-1.585E16,-1.967E17,-2.442E18,4.078E24,1.771E18,2.198E19,7.8E27
1.705E1,1.218E-1,2.027E-4,1.691E2,3.483E-4,1.35E-2,7.472E-2,3.264E1,4.67E1,6.195E0,7.028E2,2.49E1,5.907E0,4.554E0,3.178E0,3.429E0,2.509E0,2.29E0,2.253E0,1.844E0,1.748E0,1.561E0,1.531E0,1.403E0,1.151E-1,3.279E-1,2.335E-1,1.778E-1,1.422E-1,1.258E-1,1.224E-1,1.102E-1,1.02E-1,0E0,4.126E-2,1.645E1,1.175E3,1.06E5,1.803E7,NaN,NaN,2.064E0,2.94E-1,2.345E4,2.594E5,6.02E12,7.065E13,8.268E14,2.318E21,6.363E14,7.446E15,3.953E24,2.94E-1,2.345E4,2.594E5,6.039E12,7.086E13,8.291E14,2.332E21,6.382E14,7.467E15,3.975E24,1.701E1,1.094E-1,5.336E-5,1.517E3,3.11E-4,1.267E-2,6.668E-1,4.944E1,1.75E2,5.239E0,1.065E3,-1.687E2,3.1E0,3.217E-1,5.327E-1,-1.078E0,6.002E-1,2.971E-1,-1.202E0,-9.624E-1,-4.996E-1,3.439E-1,9.879E-1,7.957E-1,-9.231E-1,3.049E-1,-1.527E-1,8.522E-2,-1.048E-1,5.432E-2,-5.027E-2,8.009E-2,-2.241E-2,0E0,3.371E-2,4.989E1,3.375E3,2.854E5,5.232E7,NaN,NaN,-6.323E0,3.373E-1,1.283E8,1.594E9,-1.647E16,-2.045E17,-2.54E18,4.227E24,1.842E18,2.287E19,8.098E27,3.373E-1,1.287E8,1.598E9,-1.657E16,-2.058E17,-2.554E18,4.267E24,1.853E18,2.3E19,8.165E27
1.046E1,7.953E-2,4.952E-4,1.68E2,8.147E-4,2.7E-2,5.519E-2,2.221E1,2.729E1,3.703E1,4.783E2,2.014E1,5.836E0,4.362E0,3.753E0,3.135E0,2.758E0,2.318E0,2.241E0,1.937E0,1.766E0,1.667E0,1.534E0,1.422E0,7.204E-2,2.808E-1,2.29E-1,1.56E-1,1.393E-1,1.204E-1,1.191E-1,1.07E-1,9.816E-2,0E0,5.184E-2,1.633E1,1.077E3,9.529E4,1.68E7,NaN,NaN,1.28E0,3.373E-1,2.242E4,1.402E5,5.757E12,5.372E13,4.47E14,2.218E21,4.839E14,4.028E15,2.138E24,3.373E-1,2.242E4,1.402E5,5.776E12,5.387E13,4.483E14,2.232E21,4.853E14,4.039E15,2.15E24,5.985E0,3.92E-2,2.747E-4,1.524E3,1.154E-3,4.219E-2,5.918E-1,1.847E1,1.956E2,5.313E1,3.977E2,-1.595E2,7.973E0,1.477E0,-4.697E-1,-1.103E0,1.159E0,3.532E-1,-1.257E0,-4.458E-1,1.016E-1,8.95E-1,6.522E-1,4.977E-1,-9.764E-1,2.884E-1,-2.672E-2,7.574E-2,-2.551E-2,5.761E-2,-1.448E-2,5.425E-2,-4.476E-3,0E0,6.709E-2,2.801E1,2.213E3,2.461E5,4.415E7,NaN,NaN,-4.837E0,6.712E-1,1.284E8,1.594E9,-1.649E16,-2.048E17,-2.542E18,4.235E24,1.843E18,2.289E19,8.108E27,6.712E-1,1.288E8,1.599E9,-1.659E16,-2.06E17,-2.556E18,4.275E24,1.854E18,2.302E19,8.175E27
2.259E1,1.522E-1,4.654E-6,2.202E2,4.628E-5,1.705E-3,5.628E-2,4.429E1,4.063E1,4.131E-2,9.537E2,2.247E1,5.498E0,4.963E0,3.19E0,3.123E0,2.615E0,2.077E0,1.952E0,2.119E0,1.735E0,1.47E0,1.404E0,1.364E0,1.77E-1,3.82E-1,2.402E-1,1.815E-1,1.582E-1,1.234E-1,1.249E-1,1.138E-1,1.151E-1,0E0,5.366E-3,1.968E1,1.36E3,1.376E5,2.242E7,NaN,NaN,1.727E0,3.15E-2,7.476E4,8.609E5,1.922E13,2.3E14,2.748E15,7.416E21,2.071E15,2.475E16,1.316E25,3.15E-2,7.476E4,8.609E5,1.929E13,2.307E14,2.756E15,7.463E21,2.077E15,2.481E16,1.323E25,1.872E1,1.244E-1,1.159E-6,1.553E3,4.311E-5,1.717E-3,6.536E-1,5.319E1,1.773E2,8.422E-2,1.145E3,-2.139E2,2.352E0,2.943E-1,1.033E0,-5.138E-1,-5.36E-1,-6.359E-1,-8.765E-1,-1.912E0,-4.122E-1,-1.12E-1,2.951E-1,7.613E-1,-9.013E-1,3.066E-1,-1.876E-1,3.253E-2,-1.184E-1,2.855E-2,-1.026E-1,1.84E-2,-4.295E-2,0E0,4.832E-3,5.161E1,3.407E3,2.733E5,5.265E7,NaN,NaN,-8.183E0,4.832E-2,1.286E8,1.596E9,-1.653E16,-2.052E17,-2.548E18,4.252E24,1.848E18,2.294E19,8.134E27,4.832E-2,1.29E8,1.601E9,-1.664E16,-2.065E17,-2.562E18,4.292E24,1.859E18,2.307E19,8.202E27
4.23E1,2.371E-1,6.222E-5,3.181E2,1.523E-4,6.432E-3,8.604E-2,7.582E1,5.565E1,4.037E-1,1.633E3,8.66E1,8.97E0,4.243E0,3.111E0,2.85E0,2.534E0,1.978E0,1.89E0,1.956E0,1.717E0,1.555E0,1.497E0,1.521E0,3.476E-1,2.619E-1,2.519E-1,2.036E-1,1.823E-1,1.565E-1,1.573E-1,1.349E-1,1.429E-1,0E0,2.54E-2,2.921E1,9.779E2,1.228E5,1.536E7,NaN,NaN,9.695E0,1.306E-1,1.072E7,1.331E8,1.38E15,1.713E16,2.127E17,3.553E23,1.542E17,1.915E18,6.801E26,1.306E-1,1.075E7,1.334E8,1.389E15,1.723E16,2.139E17,3.587E23,1.552E17,1.926E18,6.857E26,6.019E1,3.692E-1,1.011E-5,1.501E3,9.89E-5,4.602E-3,6.978E-1,1.28E2,1.509E2,6.118E-1,2.756E3,-2.067E2,-5.974E0,7.911E0,3.648E0,1.802E0,1.147E0,-2.548E-1,-1.442E0,-1.774E0,-7.355E-1,-6.616E-1,-5.681E-1,-5.397E-1,-5.633E-1,3.804E-1,-2.503E-1,8.114E-2,-1.227E-1,4.335E-2,-1.178E-1,6.961E-2,-9.942E-2,0E0,1.49E-2,8.505E1,3.464E3,1.225E5,3.675E7,NaN,NaN,-8.217E0,1.49E-1,1.279E8,1.587E9,-1.646E16,-2.044E17,-2.538E18,4.239E24,1.84E18,2.285E19,8.113E27,1.49E-1,1.283E8,1.592E9,-1.657E16,-2.056E17,-2.552E18,4.279E24,1.851E18,2.297E19,8.18E27
2.062E1,1.588E-1,6.132E-6,1.651E2,8.311E-5,3.114E-3,1.036E-1,4.306E1,7.226E1,1.24E-1,9.272E2,2.43E1,6.949E0,3.432E0,2.977E0,2.655E0,2.116E0,1.869E0,1.885E0,1.751E0,1.509E0,1.435E0,1.534E0,1.325E0,1.551E-1,3.678E-1,2.134E-1,1.346E-1,1.204E-1,1.113E-1,9.852E-2,8.233E-2,8.593E-2,0E0,6.497E-3,2.331E1,1.555E3,1.032E5,1.697E7,NaN,NaN,2.233E0,5.211E-2,2.97E4,3.865E5,7.653E12,9.73E13,1.237E15,2.958E21,8.749E14,1.112E16,5.937E24,5.211E-2,2.97E4,3.865E5,7.677E12,9.758E13,1.24E15,2.977E21,8.775E14,1.115E16,5.97E24,1.94E1,1.247E-1,1.269E-6,1.587E3,5.092E-5,2.007E-3,6.996E-1,6.142E1,1.389E2,1.265E-1,1.323E3,-2.181E2,3.253E0,2.426E0,1.671E0,-8.762E-1,-1.085E0,-1.079E0,-4.41E-2,-1.057E-1,3.121E-1,3.139E-1,-1.182E-1,5.247E-1,-8.874E-1,3.993E-2,-5.315E-2,-1.642E-3,-1.182E-1,4.896E-2,-4.557E-2,3.006E-2,-4.653E-2,0E0,4.697E-3,6.131E1,4.558E3,3.281E5,6.825E7,NaN,NaN,-8.681E0,4.699E-2,1.288E8,1.6E9,-1.66E16,-2.062E17,-2.56E18,4.278E24,1.856E18,2.305E19,8.193E27,4.699E-2,1.292E8,1.604E9,-1.671E16,-2.074E17,-2.574E18,4.318E24,1.867E18,2.318E19,8.261E27
3.673E1,2.459E-1,2.355E-5,1.808E2,2.529E-4,9.42E-3,1.063E-1,7.379E1,6.361E1,1.368E0,1.589E3,3.77E1,9.49E0,4.519E0,3.305E0,2.977E0,2.926E0,2.293E0,2.148E0,1.965E0,1.823E0,1.576E0,1.688E0,1.512E0,3.212E-1,4.427E-1,2.843E-1,1.95E-1,2.097E-1,1.367E-1,1.397E-1,1.085E-1,1.041E-1,0E0,1.259E-2,3.716E1,2.373E3,2.42E5,3.522E7,NaN,NaN,3.042E0,1.03E-1,2.034E6,2.525E7,2.626E14,3.26E15,4.047E16,6.786E22,2.935E16,3.644E17,1.298E26,1.03E-1,2.04E6,2.532E7,2.643E14,3.279E15,4.069E16,6.85E22,2.952E16,3.664E17,1.308E26,1.808E1,1.186E-1,5.005E-6,1.573E3,1.528E-4,5.883E-3,6.728E-1,4.674E1,1.492E2,1.187E0,1.007E3,-2.272E2,1.237E1,7.497E0,3.96E0,1.354E0,-2.188E0,2.298E0,-3.52E-1,-1.032E0,4.49E-1,-4.425E-1,-1.277E0,2.606E-1,-8.689E-1,3.748E-2,2.479E-2,1.465E-1,-4.428E-2,8.573E-2,-1.945E-2,3.568E-2,3.353E-2,0E0,8.765E-3,4.456E1,3.631E3,3.003E5,6.798E7,NaN,NaN,-8.116E0,8.767E-2,1.29E8,1.601E9,-1.663E16,-2.065E17,-2.564E18,4.291E24,1.859E18,2.309E19,8.215E27,8.767E-2,1.294E8,1.606E9,-1.674E16,-2.078E17,-2.579E18,4.331E24,1.87E18,2.322E19,8.283E27
4.609E1,2.705E-1,1.736E-4,2.699E2,1.859E-4,8.098E-3,9.526E-2,7.376E1,5.544E1,5.386E-1,1.588E3,7.078E1,6.412E0,3.419E0,2.72E0,2.37E0,2.038E0,1.879E0,1.884E0,1.926E0,1.8E0,1.58E0,1.437E0,1.386E0,4.196E-1,2.922E-1,2.292E-1,1.758E-1,1.487E-1,1.304E-1,1.235E-1,1.041E-1,1.009E-1,0E0,3.625E-2,3.12E1,1.09E3,1.766E5,1.496E7,NaN,NaN,8.006E0,1.708E-1,9.056E6,1.125E8,1.17E15,1.453E16,1.804E17,3.021E23,1.308E17,1.625E18,5.789E26,1.708E-1,9.085E6,1.128E8,1.177E15,1.461E16,1.814E17,3.049E23,1.316E17,1.633E18,5.837E26,5.715E1,3.878E-1,1.924E-5,1.494E3,1.088E-4,5.189E-3,7.228E-1,1.25E2,1.437E2,7.785E-1,2.693E3,-1.914E2,-7.577E-1,3.295E0,4.752E-3,6.04E-1,5.496E-1,-2.907E-1,-5.926E-1,-9.619E-1,-5.104E-1,-3.126E-1,-1.252E-1,3.566E-1,-5.631E-1,1.171E-1,-1.551E-1,2.448E-2,-1.198E-1,5.843E-2,-5.17E-2,7.149E-2,-4.212E-2,0E0,1.82E-2,8.728E1,4.612E3,1.817E5,5.58E7,NaN,NaN,-8.021E0,1.82E-1,1.285E8,1.596E9,-1.659E16,-2.061E17,-2.56E18,4.286E24,1.856E18,2.305E19,8.212E27,1.82E-1,1.289E8,1.6E9,-1.67E16,-2.073E17,-2.574E18,4.326E24,1.867E18,2.317E19,8.28E27
2.85E1,1.852E-1,1.983E-5,1.854E2,1.797E-4,6.929E-3,1.029E-1,5.599E1,6.712E1,7.884E-1,1.206E3,2.841E1,5.749E0,4.268E0,2.873E0,2.57E0,2.239E0,1.973E0,1.827E0,1.963E0,1.617E0,1.588E0,1.553E0,1.426E0,2.262E-1,2.471E-1,2.146E-1,2.03E-1,1.836E-1,1.362E-1,1.388E-1,1.258E-1,1.247E-1,0E0,1.677E-2,2.096E1,9.838E2,1.016E5,1.53E7,NaN,NaN,2.331E0,1.335E-1,4.694E4,7.054E5,1.214E13,1.666E14,2.266E15,4.707E21,1.5E15,2.041E16,1.092E25,1.335E-1,4.694E4,7.054E5,1.217E13,1.671E14,2.273E15,4.737E21,1.505E15,2.047E16,1.098E25,3.766E1,2.692E-1,4.773E-6,1.636E3,1.081E-4,4.501E-3,6.569E-1,9.837E1,1.52E2,6.897E-1,2.118E3,-1.979E2,-1.438E0,1.81E0,1.711E0,-4.018E-1,-4.168E-2,-4.976E-1,-3.597E-1,-7.924E-1,-1.468E-1,-3.042E-1,-2.712E-1,5.262E-2,-7.815E-1,2.507E-1,-1.417E-1,2.293E-2,-9.309E-2,5.862E-2,-8.257E-2,3.61E-2,-4.507E-2,0E0,1.191E-2,6.747E1,3.689E3,2.212E5,4.697E7,NaN,NaN,-8.434E0,1.191E-1,1.293E8,1.606E9,-1.671E16,-2.077E17,-2.581E18,4.322E24,1.87E18,2.324E19,8.292E27,1.191E-1,1.297E8,1.611E9,-1.682E16,-2.089E17,-2.595E18,4.362E24,1.881E18,2.336E19,8.36E27
3.185E1,2.311E-1,3.689E-5,2.139E2,1.986E-4,7.7E-3,1.005E-1,6.449E1,6.713E1,1.621E0,1.389E3,7.098E1,5.855E0,3.82E0,2.615E0,2.562E0,2.198E0,1.853E0,1.943E0,1.859E0,1.625E0,1.507E0,1.512E0,1.466E0,2.811E-1,2.842E-1,2.47E-1,1.846E-1,1.437E-1,1.185E-1,1.131E-1,1.055E-1,9.723E-2,0E0,1.982E-2,2.573E1,1.229E3,1.562E5,1.468E7,NaN,NaN,7.487E0,1.577E-1,7.378E6,9.171E7,9.555E14,1.188E16,1.476E17,2.475E23,1.069E17,1.329E18,4.755E26,1.577E-1,7.401E6,9.196E7,9.615E14,1.195E16,1.485E17,2.498E23,1.076E17,1.337E18,4.794E26,2.826E1,1.973E-1,7.06E-6,1.581E3,1.289E-4,5.305E-3,6.589E-1,8.338E1,1.62E2,9.721E-1,1.795E3,-2.054E2,4.58E0,5.785E0,5.512E-1,1.001E0,1.648E-1,6.427E-2,-1.819E0,-9.529E-1,2.611E-2,-3.508E-1,-2.96E-1,2.745E-1,-7.968E-1,-2.352E-2,-2.977E-1,8.904E-2,6.578E-3,4.078E-2,-1.81E-2,9.144E-2,-1.587E-2,0E0,1.313E-2,7.041E1,4.866E3,2.628E5,6.356E7,NaN,NaN,-8.527E0,1.313E-1,1.291E8,1.604E9,-1.671E16,-2.077E17,-2.582E18,4.328E24,1.87E18,2.325E19,8.313E27,1.313E-1,1.295E8,1.609E9,-1.682E16,-2.09E17,-2.596E18,4.369E24,1.881E18,2.338E19,8.381E27
3.252E1,2.218E-1,9.811E-6,2.341E2,7.387E-5,2.794E-3,1.097E-1,6.438E1,6.227E1,1.22E-1,1.386E3,9.716E1,8.561E0,5.787E0,3.976E0,3.88E0,2.969E0,2.522E0,2.56E0,1.996E0,2.033E0,1.859E0,1.811E0,1.568E0,2.805E-1,3.774E-1,2.6E-1,1.822E-1,1.622E-1,1.342E-1,1.378E-1,1.224E-1,1.229E-1,0E0,5.324E-3,3.322E1,1.725E3,1.406E5,1.955E7,NaN,NaN,1.099E1,3.854E-2,1.295E7,1.61E8,1.679E15,2.088E16,2.596E17,4.355E23,1.88E17,2.337E18,8.373E26,3.854E-2,1.299E7,1.614E8,1.689E15,2.1E16,2.61E17,4.396E23,1.891E17,2.35E18,8.442E26,2.833E1,1.878E-1,1.124E-6,1.578E3,4.633E-5,1.839E-3,6.581E-1,6.859E1,1.358E2,1.102E-1,1.477E3,-2.421E2,5.922E0,5.049E0,1.546E0,-4.296E-1,-1.178E0,2.2E-1,-1.857E-1,-4.128E-1,-1.506E0,-3.699E-1,2.498E-1,-2.539E-1,-8.206E-1,2.116E-1,-1.436E-2,5.346E-2,-2.043E-2,6.136E-2,-1.983E-2,5.174E-2,-1.07E-2,0E0,3.695E-3,6.055E1,3.897E3,2.692E5,5.941E7,NaN,NaN,-1.01E1,3.696E-2,1.284E8,1.596E9,-1.665E16,-2.071E17,-2.575E18,4.319E24,1.864E18,2.318E19,8.304E27,3.696E-2,1.288E8,1.601E9,-1.676E16,-2.083E17,-2.589E18,4.36E24,1.875E18,2.331E19,8.373E27
