@relation jAudio
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Compactness Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation10" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation11" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation12" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Partial Based Spectral Centroid Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Partial Based Spectral Flux Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Spectral Centroid Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Average0" NUMERIC
@ATTRIBUTE "Compactness Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Average0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Average0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Average0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Average0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Average0" NUMERIC
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average1" NUMERIC
@ATTRIBUTE "MFCC Overall Average2" NUMERIC
@ATTRIBUTE "MFCC Overall Average3" NUMERIC
@ATTRIBUTE "MFCC Overall Average4" NUMERIC
@ATTRIBUTE "MFCC Overall Average5" NUMERIC
@ATTRIBUTE "MFCC Overall Average6" NUMERIC
@ATTRIBUTE "MFCC Overall Average7" NUMERIC
@ATTRIBUTE "MFCC Overall Average8" NUMERIC
@ATTRIBUTE "MFCC Overall Average9" NUMERIC
@ATTRIBUTE "MFCC Overall Average10" NUMERIC
@ATTRIBUTE "MFCC Overall Average11" NUMERIC
@ATTRIBUTE "MFCC Overall Average12" NUMERIC
@ATTRIBUTE "LPC Overall Average0" NUMERIC
@ATTRIBUTE "LPC Overall Average1" NUMERIC
@ATTRIBUTE "LPC Overall Average2" NUMERIC
@ATTRIBUTE "LPC Overall Average3" NUMERIC
@ATTRIBUTE "LPC Overall Average4" NUMERIC
@ATTRIBUTE "LPC Overall Average5" NUMERIC
@ATTRIBUTE "LPC Overall Average6" NUMERIC
@ATTRIBUTE "LPC Overall Average7" NUMERIC
@ATTRIBUTE "LPC Overall Average8" NUMERIC
@ATTRIBUTE "LPC Overall Average9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average4" NUMERIC
@ATTRIBUTE "Partial Based Spectral Centroid Overall Average0" NUMERIC
@ATTRIBUTE "Partial Based Spectral Flux Overall Average0" NUMERIC
@ATTRIBUTE "Relative Difference Function Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average1" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average2" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average3" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average4" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average5" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average6" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average7" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average8" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average9" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average9" NUMERIC
@DATA
3.224E1,2.014E-1,2.737E-3,1.981E2,1.946E-3,7.265E-2,4.875E-2,6.469E1,4.58E1,5.942E1,1.393E3,3.397E1,1.019E1,6.462E0,5.34E0,3.767E0,3.236E0,2.705E0,2.403E0,2.37E0,1.964E0,1.937E0,1.757E0,1.745E0,2.585E-1,3.295E-1,2.697E-1,2.111E-1,1.984E-1,1.544E-1,1.518E-1,1.214E-1,1.356E-1,0E0,1.48E-1,3.15E1,1.414E3,1.114E5,1.676E7,NaN,NaN,2.166E0,9.375E-1,8.348E3,8.707E4,5.618E11,5.689E12,5.757E13,5.672E19,5.145E13,5.206E14,5.709E22,2.056E2,8.321E3,2.433E2,5.628E11,1.068E10,1.443E8,5.711E19,9.639E10,1.304E9,1.284E14,2.486E1,1.5E-1,1.447E-3,1.586E3,2.105E-3,8.386E-2,5.892E-1,5.801E1,1.456E2,1.893E2,1.249E3,-1.36E2,6.125E0,4.609E0,1.757E0,-4.12E-1,-1.603E0,-1.8E0,-6.511E-1,-1.315E-1,-7.753E-1,-6.658E-1,1.063E-1,1.847E-1,-8.619E-1,4.781E-1,-1.633E-1,9.889E-2,-4.394E-2,5.524E-2,-4.382E-2,7.872E-2,-3.324E-2,0E0,1.812E-1,4.738E1,2.414E3,1.567E5,3.193E7,NaN,NaN,-4.451E0,1.814E0,3.365E7,3.306E8,-1.132E15,-1.112E16,-1.093E17,7.621E22,1.004E17,9.861E17,7.225E25,-1.289E3,3.382E7,2.965E5,-1.144E15,-1.003E13,-8.793E10,7.737E22,9.079E13,7.961E11,5.215E16
2.005E1,1.443E-1,1.92E-3,1.937E2,1.671E-3,6.047E-2,9.58E-2,4.251E1,3.907E1,2.017E2,9.154E2,2.726E1,8.954E0,6.105E0,4.501E0,3.886E0,3.032E0,2.699E0,2.511E0,2.44E0,2.223E0,2.212E0,2.1E0,1.985E0,1.509E-1,3.064E-1,2.739E-1,2.09E-1,1.826E-1,1.527E-1,1.388E-1,1.272E-1,1.214E-1,0E0,1.338E-1,2.293E1,1.441E3,1.139E5,2.099E7,NaN,NaN,1.876E0,1.139E0,6.273E4,6.472E5,4.237E12,4.267E13,4.295E14,4.293E20,3.847E14,3.873E15,4.276E23,2.64E2,6.261E4,1.466E3,4.251E12,6.721E10,8.787E8,4.328E20,6.067E11,7.939E9,7.9E14,2.112E1,1.375E-1,7.594E-4,1.638E3,2.064E-3,8.158E-2,5.575E-1,5.278E1,1.942E2,2.088E2,1.137E3,-1.27E2,5.097E0,-1.665E0,9.955E-1,-1.57E0,1.161E-1,-8.504E-1,-2.685E-1,-8.203E-1,-3.574E-1,-1.918E-1,1.604E-1,3.436E-1,-9.09E-1,5.046E-1,-1.779E-1,8.567E-2,-6.114E-2,8.923E-2,-2.563E-2,5.555E-2,-1.775E-2,0E0,1.962E-1,4.47E1,2.365E3,1.75E5,3.242E7,NaN,NaN,-5.11E0,1.962E0,3.377E7,3.318E8,-1.141E15,-1.121E16,-1.101E17,7.705E22,1.011E17,9.937E17,7.309E25,-1.259E3,3.394E7,3.002E5,-1.152E15,-1.019E13,-9.012E10,7.822E22,9.225E13,8.158E11,5.411E16
1.208E1,1.054E-1,4.33E-3,1.781E2,2.584E-3,9.24E-2,1.084E-1,2.702E1,2.255E1,3.277E2,5.818E2,2.312E1,4.068E0,2.073E0,1.887E0,1.831E0,1.849E0,1.668E0,1.536E0,1.452E0,1.4E0,1.332E0,1.289E0,1.193E0,7.04E-2,1.457E-1,1.913E-1,1.478E-1,1.17E-1,1.18E-1,9.826E-2,7.358E-2,8.655E-2,0E0,2.103E-1,1.218E1,7.849E2,7.098E4,1.349E7,NaN,NaN,2.3E0,1.665E0,1.459E4,1.503E5,9.896E11,9.957E12,1.002E14,1.007E20,8.97E13,9.024E14,1.001E23,1.317E2,1.457E4,2.386E3,9.93E11,7.697E10,1.417E9,1.015E20,6.894E11,1.277E10,1.263E15,1.547E1,1.155E-1,2.977E-3,1.627E3,5.392E-3,2.168E-1,4.794E-1,4.485E1,1.867E2,1.291E3,9.659E2,-9.194E1,1.288E-1,2.538E0,3.909E0,5.975E-2,2.269E0,1.24E0,5.544E-1,-5.458E-1,6.095E-1,-1.201E-1,3.475E-1,7.441E-1,-9.353E-1,5.027E-1,-4.646E-1,5.838E-3,-1.082E-1,-5.692E-2,-7.732E-2,3.059E-2,-6.206E-2,0E0,5.645E-1,4.7E1,2.415E3,1.639E5,2.926E7,NaN,NaN,-4.221E0,5.647E0,3.391E7,3.332E8,-1.15E15,-1.13E16,-1.11E17,7.797E22,1.019E17,1.002E18,7.396E25,-7.989E2,3.408E7,2.971E5,-1.161E15,-1.012E13,-8.824E10,7.915E22,9.165E13,7.99E11,5.243E16
1.384E1,1.115E-1,1.302E-3,2.215E2,1.199E-3,4.468E-2,7.002E-2,2.991E1,2.152E1,5.398E1,6.44E2,2.874E1,5.91E0,4.775E0,2.864E0,2.459E0,2.342E0,1.848E0,2.03E0,1.657E0,1.493E0,1.544E0,1.45E0,1.327E0,8.9E-2,3.312E-1,1.917E-1,1.403E-1,1.116E-1,1.072E-1,1.012E-1,8.833E-2,8.71E-2,0E0,1.249E-1,1.805E1,1.417E3,9.824E4,1.896E7,NaN,NaN,2.195E0,8.888E-1,5.55E3,6.193E4,3.768E11,3.952E12,4.131E13,3.837E19,3.568E13,3.729E14,4.134E22,1.788E2,5.547E3,1.961E1,3.785E11,1.557E9,1.149E7,3.873E19,1.398E10,1.041E8,1.009E13,1.706E1,1.131E-1,7.087E-4,1.536E3,1.918E-3,7.722E-2,5.694E-1,4.663E1,1.841E2,1.708E2,1.004E3,-1.195E2,4.857E0,-3.901E-1,1.802E0,2.676E-1,-3.635E-1,-4.05E-1,-8.505E-1,-2.789E-1,-3.639E-1,-7.613E-2,1.037E-1,4.395E-1,-9.304E-1,4.029E-1,-1.685E-1,5.486E-2,-7.771E-2,2.573E-2,-2.978E-2,4.342E-2,-3.331E-2,0E0,2.117E-1,4.706E1,2.938E3,2.386E5,4.394E7,NaN,NaN,-4.803E0,2.121E0,3.394E7,3.335E8,-1.152E15,-1.132E16,-1.112E17,7.821E22,1.022E17,1.004E18,7.421E25,-1.142E3,3.411E7,2.928E5,-1.164E15,-9.988E12,-8.572E10,7.939E22,9.044E13,7.763E11,5.02E16
4.412E1,2.386E-1,2.386E-3,5.606E2,2.14E-3,7.996E-2,1.09E-1,8.22E1,3.959E1,7.9E1,1.77E3,3.009E2,1.058E1,7.228E0,4.744E0,4.396E0,3.953E0,3.311E0,2.967E0,2.861E0,2.316E0,2.41E0,2.212E0,2.142E0,4.468E-1,3.68E-1,3.155E-1,2.002E-1,1.81E-1,1.566E-1,1.467E-1,1.526E-1,1.438E-1,0E0,1.556E-1,4.019E1,1.66E3,1.284E5,2.148E7,NaN,NaN,3.184E1,1.005E0,8.079E6,7.939E7,2.744E14,2.696E15,2.649E16,1.864E22,2.433E16,2.391E17,1.768E25,2.761E3,4.742E3,3.577E2,3.237E11,1.359E10,2.099E8,3.314E19,1.248E11,1.915E9,1.847E14,2.737E1,1.571E-1,1.344E-3,1.444E3,2.391E-3,9.363E-2,5.12E-1,5.509E1,1.629E2,2.525E2,1.186E3,-2.333E2,7.634E0,7.384E-1,5.723E-1,-5.895E-1,-8.246E-1,-1.254E0,-8.273E-1,-2.291E0,-8.171E-1,-6.506E-1,-3.379E-1,-2.831E-1,-7.478E-1,5.402E-1,-1.465E-1,2.543E-2,4.336E-2,4.907E-2,-2.972E-2,7.311E-2,2.538E-2,0E0,1.778E-1,4.106E1,1.707E3,9.056E4,2.384E7,NaN,NaN,-1.428E1,1.783E0,3.192E7,3.136E8,-1.084E15,-1.065E16,-1.047E17,7.362E22,9.611E16,9.444E17,6.985E25,-2.299E3,3.413E7,2.934E5,-1.165E15,-1.001E13,-8.61E10,7.951E22,9.069E13,7.797E11,5.053E16
4.033E1,2.537E-1,1.173E-4,1.772E2,3.718E-4,1.481E-2,7.511E-2,7.872E1,5.901E1,4.972E0,1.695E3,3.887E1,8.474E0,5.023E0,4.818E0,3.668E0,3.451E0,2.435E0,2.61E0,2.355E0,1.936E0,1.944E0,1.693E0,1.597E0,3.458E-1,3.731E-1,2.92E-1,2.214E-1,2.043E-1,1.569E-1,1.503E-1,1.261E-1,1.336E-1,0E0,3.959E-2,3.423E1,1.664E3,1.379E5,1.976E7,NaN,NaN,2.884E0,3.226E-1,7.603E3,1.086E5,5.167E11,6.223E12,7.251E13,5.268E19,5.606E13,6.533E14,7.266E22,3.248E2,7.579E3,5.282E1,5.177E11,3.704E9,3.106E7,5.304E19,3.337E10,2.796E8,2.739E13,4.224E1,2.793E-1,2.619E-5,1.568E3,2.313E-4,9.459E-3,6.448E-1,9.821E1,1.397E2,3.276E0,2.115E3,-1.882E2,1.64E0,3.816E0,3.755E0,-1.363E-1,-2.207E0,-1.146E0,1.338E0,-1.549E0,4.674E-2,-7.014E-1,-6.134E-1,7.351E-1,-7.341E-1,3.777E-1,-2.297E-1,3.071E-2,-6.25E-2,1.186E-1,-1.208E-1,5.015E-2,-4.449E-2,0E0,2.447E-2,6.7E1,3.335E3,1.622E5,4.162E7,NaN,NaN,-7.294E0,2.448E-1,3.398E7,3.34E8,-1.155E15,-1.135E16,-1.116E17,7.848E22,1.024E17,1.007E18,7.452E25,-1.828E3,3.415E7,2.94E5,-1.166E15,-1.004E13,-8.642E10,7.966E22,9.092E13,7.826E11,5.081E16
1.216E1,1.021E-1,5.001E-3,2.059E2,2.275E-3,7.761E-2,8.985E-2,2.995E1,2.053E1,8.614E1,6.449E2,3.508E1,7.953E0,6.029E0,3.978E0,2.671E0,2.347E0,1.915E0,2.09E0,2.087E0,1.653E0,1.44E0,1.527E0,1.45E0,8.394E-2,3.084E-1,3.3E-1,2.237E-1,1.528E-1,1.122E-1,1.126E-1,8.847E-2,9.034E-2,0E0,1.159E-1,1.999E1,1.498E3,1.127E5,2.151E7,NaN,NaN,1.342E0,7.946E-1,1.374E3,8.65E3,9.343E10,7.53E11,5.781E12,9.529E18,6.806E12,5.228E13,5.796E21,1.075E2,1.374E3,1.403E2,9.389E10,4.393E9,8.246E7,9.624E18,3.948E10,7.441E8,7.27E13,1.083E1,7.732E-2,1.648E-3,1.701E3,4.087E-3,1.555E-1,5.478E-1,3.054E1,2.089E2,6.523E2,6.576E2,-1.201E2,1.389E1,-4.101E0,4.791E0,2.448E-2,4.04E-1,2.266E0,-6.821E-1,-4.398E-1,8.518E-1,-3.524E-1,1.651E-1,8.321E-1,-9.619E-1,5.52E-1,-1.333E-1,-6.682E-2,-5.678E-2,3.326E-2,9.588E-3,4.17E-2,-5.096E-3,0E0,2.832E-1,2.675E1,1.355E3,1.1E5,2.004E7,NaN,NaN,-4.294E0,2.84E0,3.4E7,3.342E8,-1.156E15,-1.136E16,-1.117E17,7.859E22,1.025E17,1.008E18,7.464E25,-1.015E3,3.417E7,2.939E5,-1.167E15,-1.004E13,-8.639E10,7.977E22,9.094E13,7.823E11,5.078E16
2.207E0,1.468E-2,2.272E-3,2.211E2,2.004E-3,7.182E-2,6.596E-2,8.379E0,3.236E0,5.119E2,1.804E2,2.895E1,4.323E0,3.655E0,2.62E0,2.397E0,2.183E0,2.065E0,2.095E0,2.158E0,2.068E0,2.035E0,1.804E0,1.748E0,2.584E-2,2.464E-1,1.728E-1,1.064E-1,9.871E-2,9.316E-2,7.837E-2,7.316E-2,6.857E-2,0E0,1.037E-1,1.076E1,1.075E3,9.424E4,1.771E7,NaN,NaN,2.751E0,9.171E-1,1.118E4,4.45E4,7.609E11,5.251E12,2.975E13,7.766E19,4.735E13,2.681E14,2.983E22,1.855E2,1.118E4,1.108E3,7.646E11,3.472E10,6.465E8,7.843E19,3.125E11,5.838E9,5.656E14,4.513E0,2.41E-2,1.423E-3,1.828E3,5.252E-3,1.987E-1,4.947E-1,1.138E1,2.15E2,1.162E3,2.449E2,-1.281E2,1.803E1,6.576E0,3.906E0,8.655E-1,8.129E-1,1.265E-1,-3.959E-1,-1.176E-1,-6.262E-1,-9.692E-1,-1.099E-1,4.951E-1,-9.93E-1,4.4E-1,1.74E-1,1.498E-1,7.817E-2,1.041E-1,7.341E-2,9.093E-2,3.642E-2,0E0,2.741E-1,1.713E1,1.28E3,1.599E5,2.851E7,NaN,NaN,-4.488E0,2.744E0,3.402E7,3.343E8,-1.157E15,-1.137E16,-1.117E17,7.874E22,1.026E17,1.008E18,7.47E25,-9.903E2,3.419E7,2.913E5,-1.169E15,-9.96E12,-8.487E10,7.992E22,9.02E13,7.686E11,4.945E16
2.415E1,1.674E-1,9.334E-4,2.202E2,1.815E-3,6.788E-2,7.102E-2,5.1E1,4.64E1,5.239E1,1.098E3,7.352E1,9.619E0,6.083E0,5.158E0,4.654E0,3.277E0,2.891E0,2.776E0,2.626E0,2.214E0,2.223E0,2.289E0,1.943E0,2.002E-1,3.542E-1,2.856E-1,1.929E-1,1.97E-1,1.514E-1,1.488E-1,1.179E-1,1.196E-1,0E0,1.131E-1,2.75E1,1.642E3,1.344E5,2.334E7,NaN,NaN,7.454E0,8.542E-1,1.917E6,1.883E7,6.527E13,6.411E14,6.297E15,4.446E21,5.785E15,5.682E16,4.212E24,6.463E2,8.995E3,1.456E2,6.157E11,7.567E9,8.454E7,6.321E19,6.851E10,7.654E8,7.364E13,1.869E1,1.128E-1,5.535E-4,1.665E3,1.895E-3,7.351E-2,5.685E-1,4.617E1,1.495E2,1.539E2,9.942E2,-1.495E2,1.145E1,3.263E0,3.466E0,-3.343E0,-1.928E0,-1.961E0,7.292E-1,-8.666E-1,-9.69E-1,7.014E-1,-4.285E-1,8.581E-1,-9.08E-1,4.862E-1,-6.29E-2,8.157E-2,-6.61E-2,9.46E-2,4.158E-2,7.096E-2,-2.388E-3,0E0,1.345E-1,4.087E1,2.334E3,1.793E5,3.504E7,NaN,NaN,-5.411E0,1.347E0,3.395E7,3.334E8,-1.156E15,-1.135E16,-1.115E17,7.873E22,1.025E17,1.006E18,7.46E25,-1.378E3,3.422E7,2.904E5,-1.171E15,-9.937E12,-8.43E10,8.017E22,8.999E13,7.635E11,4.896E16
1.674E1,1.199E-1,1.922E-3,2.037E2,1.521E-3,5.926E-2,8.723E-2,3.535E1,5.259E1,9.144E1,7.613E2,2.919E1,6.465E0,4.839E0,3.714E0,3.643E0,2.866E0,2.804E0,2.395E0,2.145E0,2.013E0,2.012E0,1.925E0,1.769E0,1.23E-1,2.891E-1,2.187E-1,1.582E-1,1.617E-1,1.269E-1,1.233E-1,1.126E-1,1.126E-1,0E0,1.389E-1,1.878E1,1.242E3,9.197E4,1.641E7,NaN,NaN,2.135E0,1.247E0,2.589E4,2.546E5,1.767E12,1.736E13,1.706E14,1.808E20,1.565E14,1.538E15,1.715E23,1.873E2,2.586E4,5.593E2,1.773E12,2.667E10,3.261E8,1.824E20,2.409E11,2.948E9,2.851E14,1.819E1,1.184E-1,4.246E-4,1.594E3,9.438E-4,3.685E-2,6.302E-1,4.765E1,1.75E2,5.165E1,1.026E3,-1.513E2,3.728E0,-1.253E0,1.556E0,5.377E-1,-3.954E-1,-2.498E0,-1.745E-1,3.611E-1,-2.281E-2,-7.091E-1,-5.62E-2,3.406E-1,-9.246E-1,5.136E-1,-2.11E-1,5.898E-2,-4.36E-2,6.555E-2,-9.659E-2,4.285E-3,-4.528E-2,0E0,8.581E-2,4.469E1,2.483E3,1.936E5,3.509E7,NaN,NaN,-5.888E0,8.584E-1,3.411E7,3.35E8,-1.164E15,-1.143E16,-1.123E17,7.94E22,1.031E17,1.013E18,7.522E25,-1.497E3,3.428E7,2.915E5,-1.175E15,-9.995E12,-8.498E10,8.06E22,9.051E13,7.697E11,4.955E16
1.556E1,1.167E-1,1.273E-3,1.648E2,1.219E-3,4.709E-2,6.651E-2,3.132E1,6.849E1,1.831E1,6.744E2,3.856E1,7.246E0,6.789E0,3.902E0,4.649E0,3.3E0,2.918E0,3.106E0,3.842E0,3.705E0,3.398E0,3.545E0,3.526E0,1.104E-1,2.837E-1,2.523E-1,2.23E-1,1.893E-1,1.646E-1,1.749E-1,1.743E-1,1.423E-1,0E0,1.021E-1,1.628E1,1.239E3,8.858E4,1.744E7,NaN,NaN,3.075E0,7.876E-1,4.949E3,6.09E4,3.382E11,3.741E12,4.088E13,3.466E19,3.41E13,3.722E14,4.115E22,1.53E2,4.879E3,3.732E2,3.35E11,1.423E10,2.186E8,3.451E19,1.282E11,1.974E9,1.92E14,3.282E1,1.941E-1,4.412E-4,1.703E3,1.03E-3,4.135E-2,6.601E-1,7.433E1,1.548E2,4.804E1,1.601E3,-1.528E2,-4.833E0,-6.383E0,-2.017E-1,-4.031E0,-2.302E0,-2.779E0,-1.302E0,-5.85E-1,1.377E0,1.894E0,6.199E-2,-1.1E0,-8.723E-1,6.363E-1,-2.427E-1,1.833E-1,-1.193E-1,1.033E-1,3.227E-2,1.001E-1,6.318E-3,0E0,9.686E-2,5.513E1,2.34E3,1.575E5,2.783E7,NaN,NaN,-5.675E0,9.693E-1,3.417E7,3.356E8,-1.167E15,-1.147E16,-1.126E17,7.978E22,1.035E17,1.016E18,7.558E25,-1.723E3,3.434E7,2.929E5,-1.179E15,-1.006E13,-8.579E10,8.097E22,9.108E13,7.77E11,5.026E16
4.62E1,2.606E-1,1.838E-3,5.384E2,2.116E-3,8.032E-2,9.732E-2,8.656E1,3.929E1,9.973E1,1.864E3,2.939E2,1.146E1,7.02E0,5.992E0,4.119E0,3.327E0,3.041E0,2.814E0,2.342E0,1.784E0,1.922E0,1.98E0,1.733E0,4.483E-1,3.517E-1,2.929E-1,2.462E-1,2.174E-1,1.79E-1,1.647E-1,1.479E-1,1.545E-1,0E0,2.114E-1,4.275E1,1.623E3,1.56E5,2.149E7,NaN,NaN,3.125E1,1.436E0,8.406E6,8.257E7,2.873E14,2.822E15,2.772E16,1.964E22,2.547E16,2.502E17,1.862E25,2.817E3,3.513E3,1.401E2,2.414E11,3.786E9,8.218E7,2.487E19,3.382E10,7.402E8,7.23E13,3.006E1,1.802E-1,1.549E-3,1.422E3,2.909E-3,1.176E-1,4.631E-1,6.444E1,1.843E2,4.022E2,1.388E3,-2.193E2,6.397E0,4.064E0,3.136E0,-1.722E0,3.331E-1,-1.047E0,-1.237E-1,-2.787E-1,1.229E-1,1.018E-1,-2.627E-1,7.085E-1,-7.153E-1,3.809E-1,-9.275E-2,3.757E-2,-1.053E-1,1.032E-1,-3.231E-2,5.898E-2,-6.602E-2,0E0,2.882E-1,5.04E1,2.497E3,1.596E5,3.682E7,NaN,NaN,-1.374E1,2.891E0,3.197E7,3.141E8,-1.093E15,-1.074E16,-1.055E17,7.472E22,9.687E16,9.515E17,7.081E25,-2.055E3,3.435E7,2.933E5,-1.18E15,-1.007E13,-8.601E10,8.107E22,9.124E13,7.789E11,5.045E16
